,"B. Franzke, K. Beckert, F. Bosch, H. Eickhoff, A. Gruber, O. Klepper, F. Nolden, U. Schaaf, P. Spaedtke, M. Steck","Performance of the Heavy Ion Storage Ring ESR",444 447,
,"E. Asseo, S. Baird, J. Bosser, M. Chanel, P. Lefevre, R. Ley, D. Moehl, R. Maccaferri, D. Manglunki, G. Molinari, J. C. Perrier, Th. Pettersson, G. Tranquille, D. Vandeplassche, D. J. Williams","Performance Update of LEAR",447 450,
,"L. Lin, L. Jahnel, P. Tavares","The LNLS UVX2 Soft X-ray Source",450 453,
,"S. V. Efimov, P. I. Gladkikh, Yu. N. Grigorev, I. S. Guk, I. M. Karnaukhov, S. G. Kononenko, V. P. Kozin, V. V. Markov, N. I. Mocheshnikov, A. Mytsykov, M. G. Nagaenko, Yu. Popkov, Yu. P. Severgin, A. A. Shcherbakov, M. A. Strelkov, A. S. Tarasenko, Yu Te","The Pulse Stretcher Ring PSR-200. Current Status",453 456,
,"A. V. Dolinsky, V. P. Belov, A. M. Kokorin, A. A. Makarov, A. I. Papash, S. N Pavlov, A. T. Rudchik, Yu. P. Severgin, I. A. Shukeilo, A. E. Val'kov, I. N. Vishnevsky, A. V. Zhmendak","The New Project of INR (Kiev's) Storage-Accelerating Complex",456 459,
,"J. Dorfan, W. A. Barletta, A. Hutton, M. S. Zisman","PEP-II Asymmetric B. Factory: R & D Results",459 462,
,"K. Hedblom, A. Barany, A. Johansson, D. Reistad","Calculations on Multiturn and Stripping Injection in CELSIUS",462 465,
,"T. Bergmark, C. Ekstroem, C. -J. Friden, K. Gajewski, L. Hermansson, P. Jahnke, A. Johansson, O. Johansson, T. Johnson, T. Lofnes, G. Norman, D. Reistad, M. Sedlacek, R. Wedberg, L. Westerberg","Operations with Internal Targets and Electron Cooling at CELSIUS",465 468,
,"J. M. Filhol","ESRF Booster Synchrotron: Characteristics and Achieved Performances",471 474,
,"V. N. Korchuganov, M. M. Samorukov","SR Complex Siberia: The Beginning of the Commissioning",474 477,
,"R. Maas, G. Luijckx","The Amsterdam Pulse Stretcher AmPS as a Photon Source",480 483,
,"Y. Kobayashi, A. Araki, Y. Kamiya","A Test of a 3-GeV Operation at the Photon Factory Storage Ring",483 486,
