srf91d02,"D. Moffat, P. Barnes, T. Flynn, J. Graber, L. Hand, W. Hartung, T. Hayes, J. Kirchgessner, J. Knobloch, R. Noer, H. Padamsee, D. Rubin, J. Sears, Cornell University, Ithaca, New York","Studies on the Nature of Field Emission Sites",
srf91d03,"N. Klein, FZJ, Jülich","High Tc Materials for Microwave Applications: Update on Activities, Progress and Trends",
srf91d04,"H.-D. Gräf, TH Darmstadt, Darmstadt","Experience with Control of Frequency, Amplitude and Phase",
srf91d05,"E. Haebel, CERN, Geneva","Couplers, Tutorial and Update",
srf91e01,"Y.P. Vakhrushin, A.G. Belyaev, A.L. Fomin, A.A. Komkov, V.L. Smirnov, V.A. Larionovsky, O.L. Maslennikov, B.A. Sokolov, E.K. Sorokin, T.A. Tsygankova, D.V. Efremov Scientific Research Institute of Electrophysical Apparatus (NIEFA), Leningrad; A.V. Elyutin, L.I. Voronenko, K.S. Kovalev, I.V. Matveev, State Scientific Research and Design Institute of Rare Metal Industry (GIREDMET), Moscow; A.M. Fedorenko, V.A. Doktorevich, M.V. Frunze State University, Simferopol","The Present State of Activities on Development of the Superconducting RF-Structures for Electron Accelerators",
srf91e02,"E. Minehara, R. Nagai, M. Sawamura, M. Sugimoto, JAERI, Ibaraki; J. Sasabe, Hamamatsu Photonics Co., Shizuoka; N. Kikuzawa, Kyushu University, Fukuoka-ken; M. Ohkubo, Y. Kawarasaki, Y. Suzuki, JAERI, Ibaraki","Superconducting RF Linac Driven FEL Project at JAERI",
srf91e03,"J.R. Delayen, C.L. Bohn, W.L. Kennedy, G.L. Nichols, C.T. Roche, L. Sagalovsky, ANL, Argonne","Recent Developments in the Application of RF Superconductivity to High-Brightness and High-Gradient Ion Beam Accelerators",
srf91e04,"S. Takeuchi, T. Ishii, B.J. Min, M. Shibata, JAERI, Ibaraki","Superconducting Resonators for Heavy Ion Acceleration at JAERI",
srf91e05,"K. Akai, KEK, Ibaraki","Crab Cavity for the KEK B-Factory",
srf91e06,"S.I. Bibko, I.K. Sedlyarov, V.G. Veshtcherevich, INP, Novosibirsk","Superconducting RF Cavity for Factory",
srf91e07,"A.V. Elyutin, K.S. Kovalyov, L.I. Voronenko, State Scientific Research and Design Institute of Rare Metal Industry (GIREDMET), Moscow; L.M. Sevryukova, IHEP Protvino, Protvino; V.G. Kurakin, H.G. Kürschner, G. Müller, H. Piel, J. Pouryamout, D. Reschke, R.W. Röth, B.A. Sokolov, University of Wuppertal, Wuppertal; U. Klein, M. Peiniger, Interatom GmbH, Bergisch Gladbach","Improved High Purity Niobium for Superconducting Accelerator Cavities",
srf91e08,"V.M. Efremov, L.M. Sevryukova, IHEP Protvino, Protvino; M. Hein, University of Wuppertal, Wuppertal; L. Ponto, Polytechnical Institute Warsaw, Warsaw","Improved Methods for Electrochemical Polishing of Niobium Superconducting Cavities",
srf91e09,"C.Z. Antoine, B. Bonin, J.M. Cavedon, C. Chianelli, J.M. Hisleur, B. Mahut, J.P. Poupeau, CEA-Saclay, Gif-sur-Yvette","Dust Contamination During Chemical Treatment of RF Cavities: Symptoms and Cures",
srf91e10,"F. Koechlin, P. Dolégiéviez, CEA-Saclay, Gif-sur-Yvette","Measurements of Thermal Conductivity of Industrial Niobium",
srf91e11,"V. Palmieri, R. Preciso, V.L. Ruzinov, S.Yu Stark, L. Badan, A.M. Porcellato, INFN/LNL, Legnaro, Padova","Sputtering of Niobium Thin Films onto Copper Quarter Wave Resonators",
srf91e12,"Ph. Bernard, D. Bloess, W. Hartung, C. Hauviller, W. Weingarten, CERN, Geneva; P. Bosland, J.M. Martignac, CEA-Saclay, Gif-sur-Yvette","Superconducting Niobium Sputter-Coated Copper Cavities at 1500 MHz",
srf91e13,"P. Bosland, F. Guemas, M. Juillard, CEA-Saclay, Gif-sur-Yvette; M. Couach, A.F. Khoder, CEN-Grenoble, Grenoble Cedex","NbTiN Superconducting Thin Films Prepared by Magnetron Sputtering",
srf91e14,"M. Okuda, K. Saito, T. Suzuki, T. Ohtani, Kobe Steel Ltd., Kobe-shi; K. Saito, E. Kako, S. Noguchi, S. Kurokawa, KEK, Ibaraki; H. Nomura, T. Ikeda, Nomura Plating Co. Ltd., Osaka","Fabrication and Testing of L-band Niobium Coated Copper Cavities",
srf91e15,"C. Benvenuti, S. Calatroni, M. Hauer, M. Minestrini, G. Orlandi, W. Weingarten, CERN, Geneva","(NbTi)N and NbTi Coatings for Superconducting Accelerating Cavities",
srf91e16,"K.-J. Kang, Y.-X Wei, B. Dwersteg, DESY, Hamburg","The Computer Aided Test System for RF Superconducting Cavity High-Q Measurement",
srf91e17,"K.-J. Kang, DESY, Hamburg","The Analogue State Analyzer and Its Application to the Control System for Superconducting Cavities",
srf91e18,"M. Fouaidy, T. Junquera, A. Caruette, IPN, Orsay","Surface Temperature Measurements on Superconducting Cavities in Superfluid Helium",
srf91e19,"N. Kikuzawa, Kyushu University, Fukuoka-ken; E. Minehara, R. Nagai, M. Sawamura, JAERI, Ibaraki; J. Sasabe, Hamamatsu Photonics Co., Shizuoka; M. Sugimoto, M. Ohkubo, Y. Suzuki, Y. Kawarasaki, JAERI, Ibaraki","Multi-refrigerators System Integrated into the Superconducting Accelerating Cavity Cryostat",
srf91e20,"R. Byrns, Lawrence Berkeley Laboratory, Berkeley; H. He, Academia Sinica, Beijing; W.-D. Möller, DESY, Hamburg","Cryogenic Distribution System ( CDS ) for Eight HERA Superconducting RF Cavity Cryostats",
srf91f01,"R.W. Röth, V.G. Kurakin, G. Müller, H. Piel, J. Pouryamout, D. Reschke, N. Tellmann, University of Wuppertal, Wuppertal","Anomalous Loss Mechanisms in High Purity Nb Cavities",
srf91f02,"C.Z. Antoine, B. Aune, B. Bonin, J.M. Cavedon, M. Juillard, A. Godin, C. Henriot, P. Leconte, H. Safa, A. Veyssiere, CEA-Saclay, Gif-sur-Yvette; A. Chevarier, B. Roux, IPN Lyon (IN2P3), Villeurbanne","The Role of Atomic Hydrogen in Q-Degradation of Niobium Superconducting RF Cavities: Analytical Point of View",
srf91f03,"S. Isagawa, KEK, Ibaraki","Additional RF Resistance due to Hydrogen Motion in NbHx",
srf91f04,"K. Saito, CEBAF, Newport News, Virginia; E. Kako, S. Noguchi, KEK, Ibaraki; P. Kneisel, CEBAF, Newport News, Virginia; H. Miwa, T. Suzuki, Nomura Plating Co. Ltd., Osaka","Behavior of Electropolished Niobium Cavities Under Different Cooldown Conditions",
srf91f05,"K. Saito, P. Kneisel, CEBAF, Newport News, Virginia","Observation of Q-Degradation in Superconducting Niobium Cavities due to Cooldown Conditions",
srf91f06,"X. Cao, DESY, Hamburg","Analysis of Hydrogen Contamination of Superconducting Cavities",
srf91f07,"T. Furuya, S. Mitsunobu, T. Tajima, T. Takahashi, KEK, Ibaraki","Thermal Cycle Tests of KEK 500MHz Cavities",
srf91f08,"E. Mahner, R. Heiderhoff, N. Minatti, G. Müller, H. Piel, N. Pupeter, University of Wuppertal, Wuppertal","Field Emission Measurements on Niobium Cathodes of High Purity",
srf91f09,"C. Chianelli, A. Curtoni, A. Zeitoun-Fakiris, J. Jodet, I. Regardin, CEA-Saclay, Gif-sur-Yvette","Microscopic Analysis of Niobium Field Electron Emitters",
srf91f10,"C. Chianelli, R. Azoulay, A. Curtoni, CEA-Saclay, Gif-sur-Yvette; G. Jouve, IPN, Orsay; A. Zeitoun-Fakiris, CEA-Saclay, Gif-sur-Yvette","Very Low Current Field Electron Emission From Anodized Niobium",
srf91f11,"H. Safa, CEA-Saclay, Gif-sur-Yvette","Surface Resistance of a Superconductor",
srf91f12,"X. Cao, D. Proch, DESY, Hamburg","Transient Heat Conduction Analysis in Superconducting Cavities",
srf91f13,"X. Cao, D. Proch, DESY, Hamburg","Analysis of Global Thermal Instability and Precipitates using TRANS-HEAT Code",
srf91f14,"X. Cao, DESY, Hamburg","TRANS-HEAT (A Code for Transient Heat Conduction Analysis in Superconducting Cavities)",
srf91f15,"S. Chel, A. Mosnier, H. Safa, CEA-Saclay, Gif-sur-Yvette","5kW RF Power Coupling Line Developments",
srf91f16,"A. Michalke, H. Piel, University of Wuppertal, Wuppertal; C.K. Sinclair, CEBAF, Newport News, Virginia; P. Michelato, C. Pagani, L. Serafini, INFN Milano, Milano; M. Peiniger, Interatom GmbH, Bergisch Gladbach","Photocathodes Inside Superconducting Cavities - An Experimental Approach to a Superconducting Photoemission Source of High Brightness",
srf91f17,"D. Reschke, G. Müller, H. Piel, J. Pouryamout, R.W. Röth, University of Wuppertal, Wuppertal; J. Graber, J. Kirchgessner, D. Moffat, H. Padamsee, J. Sears, Cornell University, Ithaca, New York","High Gradients in 3 GHz Nine-Cell Cavities for Superconducting Linear Colliders",
srf91f18,"E. Kako, K. Akai, S. Noguchi, M. Ono, K. Saito, KEK, Ibaraki; P. Kneisel, CEBAF, Newport News, Virginia; H. Miwa, T. Suzuki, Nomura Plating Co. Ltd., Osaka","Initial Tests of L-band Niobium Superconducting Cavities for Linear Collider Application",
srf91f19,"J. Graber, P. Barnes, J. Kirchgessner, D. Moffat, H. Padamsee, D. Rubin, J. Sears, Cornell University, Ithaca, New York","High Peak Power RF Processing Studies of 3 GHz Niobium Cavities",
srf91f20,"T. Tajima, K. Akai, T. Furuya, K. Hara, K. Hosoyama, A. Kabe, E. Kako, Y. Kojima, K. Kubo, S. Kurokawa, S. Mitsunobu, H. Nakai, S. Noguchi, KEK, Ibaraki; M. Ohara, Tsukuba University, Ibaraki; H. Sakamoto, T. Shishido, T. Takahashi, KEK, Ibaraki","Spare Cavities for TRISTAN 508 MHz SC Cavities",
srf91f21,"A. Marziali, H.A. Schwettman, Stanford University, Stanford, California","Mechanical Modes of Multicell Linac Structures",
srf91f22,"A. Marziali, H.A. Schwettman, Stanford University, Stanford, California; J.G. Hatmaker, Babcock  Wilcox, Lynchburg","Structure Fabrication and Control of Higher Order Modes",
srf91f23,"E. Haebel, CERN, Geneva; A. Mosnier, CEA-Saclay, Gif-sur-Yvette","Large or Small Iris Aperture in SC Multicell Cavities ?",
srf91f24,"H.-D. Gräf, TH Darmstadt, Darmstadt; H. Lengeler, CERN, Geneva; C. Rangacharyulu, University of Saskatchewan, Saskatoon; A. Richter, T. Rietdorf, P. Schardt, TH Darmstadt, Darmstadt","Distribution of Eigenmodes in a Superconducting Stadium Billiard and Quantum Chaos",
srf91f25,"P. Kneisel, A. Heidt, J. Mammosser, G.M. Rao, CEBAF, Newport News, Virginia","Sensitivity of CEBAF 5-Cell Cavities to External Pressure",
srf91f26,"H. Padamsee, Cornell University, Ithaca, New York","TESLA Calculations Program",
srf91g01,"I. Miura, Ibaraki University, Ibaraki; E. Minehara, JAERI, Ibaraki; Y. Mashima, S. Yoshizawa, Dowa Mining Company, Tokyo; R. Nagai, JAERI, Ibaraki; M. Takeuchi, Ibaraki University, Ibaraki","Measurements of the Microwave Surface Resistance of Bi2Sr2CaCu2Ox Superconductor on Silver Substrate Using a Half-wave Coaxial Cavity Resonator",
srf91g02,"D. Kiehlmann, U. Klein, M. Peiniger, H. Vogel, Siemens AG, Bergisch Gladbach","Development and Fabrication of Superconducting Accelerator Modules and Systems",
srf91g03,"H.A. Schwettman, Stanford University, Stanford, California","Microphonics and RF Stabilization in Electron Linac Structures",
srf91g04,"J. Halbritter, KfK, Karlsruhe","On Extrinsic - Weak Link - Effects in the Surface Impedance of Cuprate and Classical Superconductors",
srf91g05,"Ph. Bernard, E. Chiaveri, E. Haebel, W. Weingarten, CERN, Geneva; A. Mosnier, CEA-Saclay, Gif-sur-Yvette","Demountable E/H-Field Higher Order Mode Couplers for the Niobium-Sputtered 4-Cell LEP Cavity",
srf91h01,"H. Padamsee, Cornell University, Ithaca, New York","Status Report on TESLA Activities",
srf91i01,"U. Amaldi, CERN, Geneva; B. Aune, CEA-Saclay, Gif-sur-Yvette; A. Facco, G. Fortuna, INFN/LNL, Legnaro, Padova; G.A. Krafft, CEBAF, Newport News, Virginia; H. Lengeler, CERN, Geneva; P. Mantsch, Fermilab, Batavia, Illinois; J.B. Rosenzweig, UCLA, Los Angeles, California; R. Sundelin, CEBAF, Newport News, Virginia; S. Tazzari, INFN/LNF, Frascati (Roma); M. Tigner, Cornell University, Ithaca, New York; T. Wangler, LANL, Los Alamos; R. Wanzenberg, T. Weiland, TH Darmstadt, Darmstadt","Summary: TESLA Parameters and Comparisons Working Group (Groups 1 and 2 )",
srf91i02,"G.A. Krafft, CEBAF, Newport News, Virginia","Working Group Summary Group Three: Accelerator Physics",
srf91i03,"S. Noguchi, KEK, Ibaraki; G. Geschonke, CERN, Geneva","Summary of RF Working Group (Working Group 4 )",
srf91i04,"E. Haebel, Cornell University, Ithaca, New York; J. Kirchgessner, CERN, Geneva","Working Group 5B: Mechanical Considerations and Costs",
SRF91I05,"D. Proch, DESY, Hamburg; C.H. Rode, CEBAF, Newport News, Virginia","Summary of Working Group 7: Cryogenics and Cryostats",
srf91i06,"M. Tigner, Cornell University, Ithaca, New York","A Happy Ending for the 5th RF Superconductivity Workshop",
