FRAAU01,"M. Yabashi, RIKEN Spring-8 Harima, Hyogo; S. Goto, T. Hirono, JASRI/SPring-8, Hyogo-ken; T. Ishikawa, RIKEN Spring-8 Harima, Hyogo; H. Kimura, H. Ohashi, S. Takahashi, K. Tamasaku, JASRI/SPring-8, Hyogo-ken","Photon Optics at SCSS",785 792,
FRAAU02,"H. Graafsma, DESY, Hamburg","X-Ray Detectors at DESY",99 98,
FRAAU03,"M. Kuhlmann, DESY, Hamburg; P. Mercere, SOLEIL, Gif-sur-Yvette; E. Pl̦njes, K.I. Tiedtke, S. Toleikis, DESY, Hamburg; P. Zeitoun, LOA, Palaiseau","Wave-Front Observations at FLASH",794 797,
FRAAU04,"H. Legall, MBI, Berlin; A. Antonov, Optigraph GmbH, Berlin; V. Arkadiev, IAP, Berlin; A. Bjeoumikhov, IfG, Berlin; A. Erko, BESSY GmbH, Berlin; I. Grigorieva, Optigraph GmbH, Berlin; H. Stiel, MBI, Berlin","A New Generation of X-Ray Optics Based on Pyrolytic Graphite",798 801,
FRAAU05,"M. Richter, PTB, Berlin; C. Blome, DESY, Hamburg; S.V. Bobashev, IOFFE, St. Petersburg; L. Cibik, PTB, Berlin; J.B. Hastings, R. Ischebeck, SLAC, Menlo Park, California; U. Jastrow, DESY, Hamburg; U. Kroth, M. Krumrey, PTB, Berlin; S.P. Moeller, SLAC, Menlo Park, California; J.R. Schneider, DESY, Hamburg; H. Schoeppe, PTB, Berlin; A.A. Sorokin, IOFFE, St. Petersburg; K.I. Tiedtke, T. Tschentscher, DESY, Hamburg; G. Ulm, PTB, Berlin","Quantitative Detection of Femtosecond X-Ray Pulses",99 98,
FRBAU01,"J.R. Schneider, DESY, Hamburg","Science at Single Pass X-Ray Free Electron Lasers",99 98,
FRBAU02,"M. Meyer, LIXAM, Orsay","One- and Two-Colour Photoionization Experiments at FLASH",99 98,
FRBAU03,"H. Chapman, LLNL, Livermore, California; J. Hajdu, Uppsala University, Biomedical Centre, Uppsala; S.P. Hau-Riege, LLNL, Livermore, California","Ultrafast Coherent Diffraction Imaging with X-ray Free Electron Lasers",805 811,
FRBAU04,"I. Lindau, MAX-lab, Lund; R.W. Falcone, UCB, Berkeley, California","The Proposed Experimental Program at LCLS",99 98,
MOAAU01,"A. Gover, E. Dyunin, University of Tel-Aviv, Faculty of Engineering, Tel-Aviv","FEL Prize Lecture: Coherent Electron-Beam Radiation Sources and FELs: A Theoretical Overview",99 98,
MOAAU02,"W.B. Colson, NPS, Monterey, California","Evolution of FELs Over the Last 34 Years",99 98,
MOAAU03,"E. Schneidmiller, M.V. Yurkov, DESY, Hamburg","Lasing at 13 nm of the SASE FEL at FLASH",99 98,
MOAAU04,"T. Shintake, RIKEN Spring-8 Harima, Hyogo","First Lasing at SCSS",16 17,
MOAAU05,"X.J. Wang, J.B. Murphy, J. Rose, Y. Shen, T. Tsang, T. Watanabe, BNL, Upton, Long Island, New York","The First Lasing of 193 nm SASE, 4th Harmonic HGHG and ESASE at the NSLS SDL",18 21,
MOBAU01,"D. Dowell, SLAC, Menlo Park, California","Status of the Linac Coherent Light Source",99 98,
MOBAU02,"B. Faatz, DESY, Hamburg","Results and Lessons from FLASH",99 98,
MOBAU03,"R. Brinkmann, DESY, Hamburg","The European XFEL Project",24 28,
MOBAU04,"Y.T. Ding, P. Emma, Z. Huang, SLAC, Menlo Park, California; V. Kumar, RRCAT, Indore (M.P.)","Optical Klystron Enhancement to SASE X-Ray FELs",29 32,
MOBAU05,"T. Shintake, RIKEN Spring-8 Harima, Hyogo","Status of Japanese XFEL Project and SCSS Test Accelerator",33 36,
MOCAU01,"A. Meseck, BESSY GmbH, Berlin","The BESSY Soft X-Ray FEL: A Seeded HGHG FEL",226 232,
MOCAU02,"G. De Ninno, ELETTRA, Basovizza, Trieste","The Challenges of Seeded FELs",99 98,
MOCAU03,"B.W.J. McNeil, USTRAT/SUPA, Glasgow; D.J. Dunning, CCLRC/DL/ASTeC, Daresbury, Warrington, Cheshire; B. Sheehy, Sheehy Scientific Consulting, Wading River, New York; N. Thompson, CCLRC/DL/ASTeC, Daresbury, Warrington, Cheshire","The Use of HHG at 4GLS",234 241,
MOCAU04,"T. Shintake, RIKEN Spring-8 Harima, Hyogo","Focal Point Laser-Field as Optical Seeder",242 247,
MOCAU05,"L. Giannessi, ENEA C.R. Frascati, Frascati (Roma); P. Musumeci, INFN-Roma, Roma; M. Nisoli, Politecnico/Milano, Milano; M. Quattromini, ENEA C.R. Frascati, Frascati (Roma); G. Sansone, S. Stagira, S. de Silvestri, Politecnico/Milano, Milano","Analysis of the Process of Amplification in a Single Pass FEL of High Order Harmonics Generated in a Gas Jet",248 251,
MOPPH001,"M. Labat, CEA, Gif-sur-Yvette; M.-E. Couprie, SOLEIL, Gif-sur-Yvette; T. Hara, RIKEN Spring-8 Harima, Hyogo; M. Hosaka, M. Katoh, UVSOR, Okazaki; G. Lambert, CEA, Gif-sur-Yvette; A. Mochihashi, UVSOR, Okazaki; D. Nutarelli, LAC, Orsay; M. Shimada, UVSOR, Okazaki; Y. Takashima, Nagoya University, Nagoya; J. Yamazaki, UVSOR, Okazaki","Coherent Harmonic Generation on UVSOR-II Storage Ring",37 40,
MOPPH004,"G.F. Mkrtchian, YSU, Yerevan","Wave Amplification in Stimulated Smith-Purcell Process",99 98,
MOPPH005,"K.G. Batrakov, S. Sytova, Belarussian State University, Scientific Research Institute of Nuclear Problems, Minsk","Generation Regimes of FEL With Volume Distributed Feedback",41 44,
MOPPH006,"J.T. Donohue, CENBG, Gradignan; J. Gardelle, CESTA, Le Barp","Extracting Information from Smith-Purcell FEL Simulations",45 48,
MOPPH007,"J.T. Donohue, CENBG, Gradignan; J. Gardelle, CESTA, Le Barp","Simulation of Smith-Purcell FELs at Terahertz Frequencies",49 52,
MOPPH008,"G. Klemz, MBI, Berlin; I. Will, FZR, Dresden","A Beam Shaper for the Optical Beamline of RF Photoinjectors",53 55,
MOPPH009,"B. Beutner, W. Decking, M. Dohlus, T. Limberg, M. Roehrs, DESY, Hamburg","Beam Dynamics Experiments and Analysis on CSR Effects at FLASH",56 58,
MOPPH010,"M. Tecimer, NHMFL, Tallahassee, Florida","A Compact (Optical Klystron) VUV-SASE FEL",99 98,
MOPPH011,"B.W.J. McNeil, USTRAT/SUPA, Glasgow; D.J. Dunning, CCLRC/DL/ASTeC, Daresbury, Warrington, Cheshire; G.R.M. Robb, USTRAT/SUPA, Glasgow; N. Thompson, CCLRC/DL/ASTeC, Daresbury, Warrington, Cheshire","FELO: A One-Dimensional Time-Dependent FEL Oscillator Code",59 62,
MOPPH012,"B.W.J. McNeil, USTRAT/SUPA, Glasgow; B. Sheehy, Sheehy Scientific Consulting, Wading River, New York; N. Thompson, CCLRC/DL/ASTeC, Daresbury, Warrington, Cheshire","The Conceptual Design of the 4GLS XUV-FEL",63 66,
MOPPH014,"V. Kumar, RRCAT, Indore (M.P.); K.-J. Kim, ANL, Argonne, Illinois","Optimization of Parameters of Smith-Purcell BWO",67 70,
MOPPH015,"V. Kumar, RRCAT, Indore (M.P.); K.-J. Kim, ANL, Argonne, Illinois","Analysis of Smith-Purcell BWO with End Reflections",71 74,
MOPPH016,"B. Maraghechi, B. Maraghechi, IPM, Tehran; T. Mohsenpour, AUT, Tehran","Mode Couplings in a Raman Free-Electron-Laser with Ion-Channel Guiding",75 78,
MOPPH020,"Yu. Lurie, CJS, Ariel; A. Gover, University of Tel-Aviv, Faculty of Engineering, Tel-Aviv; Y. Pinhasi, CJS, Ariel","Enhancement of a Coherent (Super Radiant) Emission in FEL by Means of Energy Modulation of an Emitting Short Electron Bunch",79 82,
