mopo132,"X.C. Xie, D.M. Li, X. Li, Y.H. Pu, J. Qiao, M.H. Zhao, Z.T. Zhao [SINAP, Shanghai, People's Republic of China] Y.H. Pu, X.C. Xie, F. Yang [Shanghai APACTRON Particle Equipment Company Limited, Shanghai, People's Republic of China] ","The 7 MeV APF DTL for Proton Therapy",277 279,
th1a01,"J.Y. Tang [IHEP, Beijing, People's Republic of China] ","First Ever Ionization Cooling Demonstration in MICE",632 636,
th1a03,"A. Marocchino, A. Biagioni, E. Brentegani, E. Chiadroni, M. Ferrario, F. Filippi, A. Giribono, R. Pompili, A.R. Rossi [INFN/LNF, Frascati (Roma), Italy] A. Bacci [Istituto Nazionale di Fisica Nucleare, Milano, Italy] A. Cianchi [Università di Roma II Tor Vergata, Roma, Italy] V. Petrillo [Universita' degli Studi di Milano, Milano, Italy] ","High Brightness Electron Beams from Plasma-based Acceleration",637 641,
th1a04,"S. Doebert (S. Döbert) [CERN, Geneva, Switzerland] ","The Proton Driven Advanced Wake Field Acceleration Experiment (AWAKE) at CERN",642 646,
th1a05,"D. Hui, M. Borland, J.M. Byrd, Y. Sun [ANL, Argonne, Illinois, USA] ","Jitter Study for the APS Linac Photo-injector Beam",647 651,
th1p01,"A.M. Lombardi [CERN, Geneva, Switzerland] ","Commissioning of CERN LINAC4",658 662,
th1p02,"A.V. Butenko, B.V. Golovenskiy, A. Govorov, A.D. Kovalenko, V.A. Monchinsky, A.V. Smirnov, G.V. Trubnikov [JINR, Dubna, Moscow Region, Russia] D.E. Donets, K.A. Levterov, D.A. Lyuosev, A.A. Martynov, V.V. Mialkovskiy, D.O. Ponkin, K.V. Shevchenko, I.V. Shirikov, A.O. Sidorin [JINR/VBLHEP, Dubna, Moscow region, Russia] H. Hoeltermann (H. Höltermann), H. Podlech, U. Ratzinger, A. Schempp [BEVATECH, Frankfurt, Germany] T. Kulevoy [ITEP, Moscow, Russia] S.M. Polozov [MEPhI, Moscow, Russia] ","Injection Complex Development for the NICA-project at JINR",663 665,
th1p03,"S. Benedetti [CERN, Geneva, Switzerland] ","New Trends in Proton and Carbon Therapy Linacs",666 671,
th2a01,"M. Wenskat, A.D. Dangwal Pandey, B. Foster, T.F. Keller, D. Reschke, J. Schaffran, S. Sievers, N. Walker, H. Weise [DESY, Hamburg, Germany] C. Bate, G.D.L. Semione, A. Stierle [University of Hamburg, Hamburg, Germany] B. Foster [University of Hamburg, Institut fuer Experimentalphysik, Hamburg, Germany] B. Foster [Oxford University, Physics Department, Oxford, Oxon, United Kingdom] ","Nitrogen Infusion R&D for CW Operation at DESY",652 657,
thpo001,"D. Wang, Y.L. Chi, J. Gao, D.J. Gong, C. Meng, G. Pei, J.R. Zhang [IHEP, Beijing, People's Republic of China] ","Design Study on CEPC Positron Damping Ring System",672 675,
thpo002,"T. Dohmae, K. Umemori, Y. Watanabe, M. Yamanaka [KEK, Ibaraki, Japan] T. Okada [Sokendai, Ibaraki, Japan] ","Investigation of SRF Elliptical Cavities Made by New Nb Materials in KEK",676 678,
thpo003,"B. Du, N. Liu [Sokendai - Hayama, Hayama, Japan] T. Matsumoto, S. Michizono, T. Miura, F. Qiu [KEK, Ibaraki, Japan] T. Matsumoto, T. Miura, F. Qiu [Sokendai, Ibaraki, Japan] ","L-band Resonant Ring for Testing RF Windows for ILC",679 681,
thpo004,"J. Guo, J.M. Grames, R. Kazimi, F. Lin, T. E. Plawski, R.A. Rimmer, H. Wang [JLab, Newport News, Virginia, USA] ","Pulsed Operation of CEBAF for JLEIC Injection",682 684,
thpo005,"M. Kuriki [HU/AdSM, Higashi-Hiroshima, Japan] H. Hayano, X.J. Jin, T. Konomi, Y. Seimiya, N. Yamamoto [KEK, Ibaraki, Japan] S. Kashiwagi [Tohoku University, Research Center for Electron Photon Science, Sendai, Japan] P. Piot [Northern Illinois University, DeKalb, Illinois, USA] J.G. Power [ANL, Argonne, Illinois, USA] K. Sakaue [Waseda University, Waseda Institute for Advanced Study, Tokyo, Japan] M. Washio [RISE, Tokyo, Japan] H.W. Zhao [IMP/CAS, Lanzhou, People's Republic of China] ","High Aspect Ratio Beam Generation with the Phase-space Rotation Technique for Linear Colliders",685 687,
thpo006,"W. Xu, I. Ben-Zvi, Y. Gao, D. Holmes, P. Kolb, G.T. McIntyre, R. Porqueddu, K.S. Smith, F.J. Willeke, Q. Wu, A. Zaltsman [BNL, Upton, Long Island, New York, USA] ","Status of 650 MHz SRF Cavity for eRHIC SRF Linac",688 690,
thpo007,"J.N. Bai, K. Aulenbacher, J. Diefenbach, F. Fichtner [IKP, Mainz, Germany] P. Echevarria [HZB, Berlin, Germany] R.G. Heine [KPH, Mainz, Germany] ","MESA - Status of the Implementation of the MicroTCA.4-based LLRF Control System",691 694,
thpo008,"H. Sakai, T. Furuya, E. Kako, T. Konomi, T. Miura, F. Qiu, K. Umemori [KEK, Ibaraki, Japan] ","Long-term 0peration with Beam and Cavity Performance Degradation in Compact-ERL Main Linac at KEK",695 698,
thpo009,"T. Hotei [Sokendai, Ibaraki, Japan] R. Kato, T. Miyajima [KEK, Ibaraki, Japan] ","Evaluation of 60pC Beam Performance at cERL Injector for ERL Based EUV-FEL",699 701,
thpo010,"K.E. Deitrick, A. Hutton [JLab, Newport News, Virginia, USA] A.C. Bartnik, C.M. Gulliford [Cornell University (CLASSE), Cornell Laboratory for Accelerator-Based Sciences and Education, Ithaca, New York, USA] S.A. Overstreet [ODU, Norfolk, Virginia, USA] ","Novel Straight Merger for Energy Recovery Linacs",702 705,
thpo011,"M. Steinhorst, M. Arnold, N. Pietralla [TU Darmstadt, Darmstadt, Germany] C. Burandt [HIM, Mainz, Germany] ","First Energy Recovery Operation at the S-DALINAC: RF Control Stability Measurements",706 709,
thpo012,"M. Arnold, J. Birkhan, J. Pforr, N. Pietralla, F. Schließmann, M. Steinhorst [TU Darmstadt, Darmstadt, Germany] F. Hug [KPH, Mainz, Germany] ","Once Recirculating Energy Recovery Linac Operation of S-DALINAC*",710 713,
thpo016,"A. Vint, R. Letizia [Cockcroft Institute, Lancaster University, Lancaster, United Kingdom] R. Letizia [Lancaster University, Lancaster, United Kingdom] ","Investigation of 2D PBG Waveguides for THz Driven Acceleration",714 716,
thpo017,"M.R. Rehman [Sokendai, Ibaraki, Japan] K. Furukawa, H. Hisamatsu, T. Mibe, H. Nakayama, S. Ohsawa [KEK, Ibaraki, Japan] H. Iinuma [Ibaraki University, Hitachi, Ibaraki, Japan] ","Progress of the Novel Three-dimensional Spiral Injection Scheme Test Experiment",717 720,
thpo018,"V.A. Dolgashev, G.B. Bowden, M. Dal Forno, A.A. Haase [SLAC, Menlo Park, California, USA] A. Grudiev [CERN, Geneva, Switzerland] H. Zha [TUB, Beijing, People's Republic of China] ","Building a 12GHz Traveling Wave Accelerating Structure Brazed Through Irises",721 724,
thpo020,"Y.T. Yuan [HUST, Wuhan, People's Republic of China] K. Fan [Huazhong University of Science and Technology, State Key Laboratory of Advanced Electromagnetic Engineering and Technology,, Hubei, People's Republic of China] Y. Jiang [Yale University, Beam Physics Laboratory, New Haven, Connecticut, USA] ","Dynamic Behavior of Electron Beam under Rf Field and Static Magnetic Field in Cyclotron Auto-resonance Accelerator",725 728,
thpo021,"X.D. Zhang, X.P. Ouyang, B. Sun, X.J. Tan, X.F. Weng [NINT, Xi'an, People's Republic of China] ","Research on X Ray Characteristics Produced by Highenergy Picosecond Electron Beam Shooting",729 731,
thpo022,"Q.Z. Xing, C.B. Bi, C. Cheng, C.T. Du, T.B. Du, X. Guan, Q.K. Guo, Y. Lei, P.F. Ma, S. Shuai, R. Tang, X.W. Wang, X.D. Xudong, H.Y. Zhang, S.X. Zheng [TUB, Beijing, People's Republic of China] W.Q. Guan, Y. He, J. Li [NUCTECH, Beijing, People's Republic of China] W.L. Liu, B.C. Wang, Z.M. Wang, Y. Yang, C. Zhao [NINT, Shannxi, People's Republic of China] ","Development Progress of the H+/H- Linear Accelerators at Tsinghua University",732 734,
thpo026,"T. He, L. Lu, W. Ma, L.P. Sun, C.C. Xing, X.B. Xu, L. Yang [IMP/CAS, Lanzhou, People's Republic of China] ","The Multi-physics Analysis of Dual-beam Drift Tube Linac",735 737,
thpo028,"B. Li, M.X. Fan, A.H. Li, P.H. Qu, Y. Wang, X.L. Wu [CSNS, Guangdong Province, People's Republic of China] Q. Chen, K.Y. Gong, W. Kang, H.C. Liu, J.X. Zhou [IHEP, Beijing, People's Republic of China] ","Magnetic Field Measurement and Analysis for Drift Tube Linac of CSNS",738 740,
thpo029,"P.H. Qu, M.X. Fan, A.H. Li, B. Li, J. Peng, Y. Wang, X.L. Wu [CSNS, Guangdong Province, People's Republic of China] Q. Chen, K.Y. Gong, H.C. Liu [IHEP, Beijing, People's Republic of China] ","Quality Factor and Power Loss of the CSNS DTL",741 743,
thpo030,"H.C. Liu, Q. Chen, S. Fu, K.Y. Gong [IHEP, Beijing, People's Republic of China] M.X. Fan, A.H. Li, B. Li, J. Peng, P.H. Qu, Y. Wang, X.L. Wu [CSNS, Guangdong Province, People's Republic of China] ","Operation Experience of the CSNS DTL",744 746,
thpo031,"Y. Wang, M.X. Fan, A.H. Li, B. Li, J. Peng, P.H. Qu, X.L. Wu [CSNS, Guangdong Province, People's Republic of China] Q. Chen, K.Y. Gong, H.C. Liu [IHEP, Beijing, People's Republic of China] ","RF Conditioning and Beam Commissioning Status of CSNS DTL",747 749,
thpo032,"Y. Li, Z.P. Li, S. Wang [IHEP, Beijing, People's Republic of China] J. Peng [CSNS, Guangdong Province, People's Republic of China] ","CSNS Linac Beam Commissioning Tools and Experience",750 752,
thpo033,"B.C. Wang, M.T. Qiu, Z.M. Wang, C.Y. Wei [NINT, Shannxi, People's Republic of China] C.T. Du, Q.K. Guo, X.W. Wang, Q.Z. Xing, S.X. Zheng [TUB, Beijing, People's Republic of China] ","The Development of Permanent Magnet Quadrupoles for Xipaf DTL",753 755,
thpo034,"Y. Lei, X. Guan, R. Tang, X.W. Wang, Q.Z. Xing, S.X. Zheng [TUB, Beijing, People's Republic of China] ","Experimental Study of Tuning Method on a Model Alvarez DTL Cavity for CPHS Project",756 758,
thpo035,"R. Tang, C.T. Du, X. Guan, Y. Lei, P.F. Ma, K.D. Man, C.-X. Tang, X.W. Wang, Q.Z. Xing, W.B. Ye, H.Y. Zhang, S.X. Zheng [TUB, Beijing, People's Republic of China] J. Li [NUCTECH, Beijing, People's Republic of China] ","Tuning and Low Power Test of the 325 MHz IH-DTL at Tsinghua University",759 762,
thpo036,"P.F. Ma, C.T. Du, X. Guan, Q.K. Guo, Y. Lei, R. Tang, X.W. Wang, Q.Z. Xing, S.X. Zheng [TUB, Beijing, People's Republic of China] B.C. Wang [NINT, Shannxi, People's Republic of China] ","Error Study of CPHS DTL after Assembly",763 766,
thpo038,"M.X. Fan, A.H. Li, B. Li, P.H. Qu, Y. Wang, X.L. Wu [CSNS, Guangdong Province, People's Republic of China] Q. Chen, K.Y. Gong, H.C. Liu [IHEP, Beijing, People's Republic of China] ","Status of the Power Couplers for the CSNS DTL",767 770,
thpo039,"H. Li, X. Cao, W. Chen, T. Huang, S. Liu, K. Xue [CSNS, Guangdong Province, People's Republic of China] S. Fu, Y.J. Lv, H.F. Ouyang, Y.C. Xiao [IHEP, Beijing, People's Republic of China] ","The Status of CSNS Front End",771 773,
thpo040,"K. Hasegawa [JAEA/J-PARC, Tokai-Mura, Naka-Gun, Ibaraki-Ken, Japan] ","Operation Experiences of the J-PARC Linac",774 777,
thpo042,"W.L. Liu, P.T. Cong, Z.M. Wang [NINT, Shannxi, People's Republic of China] H. Jiang, S.X. Zheng [TUB, Beijing, People's Republic of China] ","An Optimization Method of the Nose-cone Buncher Cavity",778 780,
thpo043,"E. Sargsyan, H. Danared, F. Hellström, G. Hulla, Ø. Midttun, J.S. Schmidt [ESS, Lund, Sweden] I. Bustinduy, N. Garmendia, J.L. Munoz (J.L. Muñoz) [ESS Bilbao, Zamudio, Spain] L. Celona, S. Gammino, L. Neri [INFN/LNS, Catania, Italy] A.C. Chauveau, B. Pottin [CEA/IRFU, Gif-sur-Yvette, France] F. Grespan, A. Pisent [INFN/LNL, Legnaro (PD), Italy] P. Mereu [INFN-Torino, Torino, Italy] ","ESS Normal Conducting Linac Status and Plans",781 783,
thpo045,"F. Grespan, A. Baldo, P. Bottin, G.S. Mauro, A. Palmieri, A. Pisent [INFN/LNL, Legnaro (PD), Italy] P. Mereu, M. Mezzano [INFN-Torino, Torino, Italy] ","Tuning Esperience on the ESS DTL Cold Model",784 786,
thpo046,"C.M. Kleffner, S. Appel, R. Berezov, J. Fils, P. Forck, M. Kaiser, K. Knie, C. Muehle (C. Mühle), S. Puetz, A. Schnase, G. Schreiber, A. Seibel, T. Sieber, V. Srinivasan, J. Trueller (J. Trüller), W. Vinzenz, C. Will [GSI, Darmstadt, Germany] A. Almomani, H. Hähnel, U. Ratzinger, M. Schuett, M. Syha [IAP, Frankfurt am Main, Germany] ","Status of the FAIR Proton Linac",787 789,
thpo047,"R. Ferdinand, M. Di Giacomo, H. Franberg, O. Kamalou, J.-M. Lagniel, G. Normand, A. Savalle, F. Varenne [GANIL, Caen, France] D. Uriot [CEA/DRF/IRFU, Gif-sur-Yvette, France] ","SPIRAL2 Injector Commissioning",790 793,
thpo048,"Y. Kondo, T. Morishita, J. Tamura [JAEA/J-PARC, Tokai-mura, Japan] M. Otani [KEK, Ibaraki, Japan] ","Low Power Measurement of a 1300-MHz RFQ Cold Model",794 797,
thpo049,"T. Morishita, K. Hasegawa, Y. Kondo, H. Oguri [JAEA/J-PARC, Tokai-Mura, Naka-Gun, Ibaraki-Ken, Japan] M. Otani [KEK, Ibaraki, Japan] ","Field Tuning of a Radio-frequency Quadrupole Using Full 3D Modeling",798 801,
thpo050,"L. Yang, T. He, Y. He, C.X. Li, L. Lu, L.P. Sun, C.C. Xing [IMP/CAS, Lanzhou, People's Republic of China] L. Yang [University of Chinese Academy of Sciences, Beijing, People's Republic of China] ","Research on the New Cavity Structure of RFQ Accelerator With Bent Vanes at IMP",802 804,
thpo051,"X.B. Xu, T. He, Y. He, C.X. Li, L. Lu, W. Ma, A. Shi, L.B. Shi, L.P. Sun, C.C. Xing, L. Yang, H.W. Zhao [IMP/CAS, Lanzhou, People's Republic of China] ","The Multi-physics Analysis of LEAF RFQ",805 807,
thpo052,"L. Lu, Y. He, W. Ma, L.B. Shi, L.T. Sun, L.P. Sun, L. Yang, Y. Yang, H.W. Zhao [IMP/CAS, Lanzhou, People's Republic of China] ","High Power Test of the LEAF-RFQ",808 810,
thpo053,"C.X. Li, W.L. Chen, W.P. Dou, Z. Gao, Y. He, G. Huang, C.L. Li, L. Lu, W. Ma, A. Shi, L.B. Shi, L.P. Sun, F.F. Wang, W.B. Wang, Z.J. Wang, Q. Wu, X.B. Xu, L. Yang, P.Y. Yu, B. Zhang, J.H. Zhang, P. Zhang, T.M. Zhu [IMP/CAS, Lanzhou, People's Republic of China] ","Status of the China Material Irradiation Facility RFQ",811 813,
thpo054,"Z.S. Li, Y. Cong, H. Du, Y. He, L. Jing, Q.Y. Kong, X.N. Li, J. Meng, G.D. Shen, K.D. Wang, Z.J. Wang, W. Wei, J.X. Wu, J.W. Xia, H.M. Xie, W.J. Xie, Z. Xu, J.C. Yang, Y.Q. Yang, X. Yin, Y.J. Yuan, Y. Zhang [IMP/CAS, Lanzhou, People's Republic of China] Y.R. Lu [PKU, Beijing, People's Republic of China] ","Recent Progress of a CW 4-rod RFQ for the SSC-LINAC",814 817,
thpo057,"S. Benedetti, G. Bellodi, J.-B. Lallement, A.M. Lombardi [CERN, Geneva, Switzerland] ","Redesign of CERN Linac3 RFQ for Lead 29+",818 821,
thpo058,"H.W. Pommerenke, A. Bilton, A. Grudiev, A.M. Lombardi, S.J. Mathot, E. Montesinos, M.A. Timmins, M. Vretenar [CERN, Geneva, Switzerland] H.W. Pommerenke, U. van Rienen [Rostock University, Faculty of Computer Science and Electrical Engineering, Rostock, Germany] ","RF Design of a High-frequency RFQ Linac for PIXE Analysis",822 825,
thpo060,"M. Schuett, U. Ratzinger, M. Syha [IAP, Frankfurt am Main, Germany] ","First RF Measurements of the 325 MHz Ladder RFQ",826 829,
thpo061,"P.P. Schneider, M. Droba, O. Meusel, H. Podlech, A. Schempp [IAP, Frankfurt am Main, Germany] D. Noll [CERN, Geneva, Switzerland] ","Beam Characterization of the MYRRHA-RFQ",830 833,
thpo062,"E. Fagotti, L. Antoniazzi, L. Bellan, M. Comunian, F. Grespan, M. Montis, A. Palmieri, A. Pisent, F. Scantamburlo [INFN/LNL, Legnaro (PD), Italy] T. Akagi, K. Kondo, K. Sakamoto, T. Shinya, M. Sugimoto [QST, Aomori, Japan] P. Cara [IFMIF/EVEDA, Rokkasho, Japan] H. Dzitko, I.M. Moya [F4E, Germany] R. Heidinger, A. Marqueta [Fusion for Energy, Garching, Germany] I. Podadera [CIEMAT, Madrid, Spain] ","IFMIF/EVEDA RFQ Preliminary Beam Characterization",834 837,
thpo064,"X.D. Yu, X. Guan, Q.K. Guo, Y. Lei, P.F. Ma, X.W. Wang, Q.Z. Xing, S.X. Zheng [TUB, Beijing, People's Republic of China] B.C. Wang, Z.M. Wang, C. Zhao [NINT, Shannxi, People's Republic of China] ","Tuning of a Four-vane RFQ for Xi'an 200 MeV Proton Application Facility",838 840,
thpo066,"H. Li, L. Hermansson, M. Jobs, R.J.M.Y. Ruber, R. Santiago Kern [Uppsala University, Uppsala, Sweden] G. Devanz, T. Hamelin [CEA/DSM/IRFU, France] ","First High Power Test of the ESS High Beta Elliptical Cavity",841 844,
thpo067,"H. Kim, J.W. Choi, C.O. Choi, H. Jang, Y.W. Jo, H.C. Jung, Y. Jung, J.W. Kim, M.S. Kim, Y. Kim, D.Y. Lee, M. Lee, S. Lee, K.T. Seol, K.T. Son [IBS, Daejeon, Republic of Korea] ","Control System and Experiment for RAON HWR Cryomodules",845 848,
thpo068,"X. Liu, Z. Gao, Y. He, G. Huang [IMP/CAS, Lanzhou, People's Republic of China] ","AN Effect of Field Emission on Low Beta Superconducting Cavities",849 851,
thpo069,"S.C. Huang, Y. He, T. Tan, S.X. Zhang [IMP/CAS, Lanzhou, People's Republic of China] ","The Electromagnetic Optimization of TE-sample Host Cavity at IMP",852 854,
thpo072,"M. Basten, M. Busch, H. Podlech, M. Schwarz [IAP, Frankfurt am Main, Germany] K. Aulenbacher, W.A. Barth, F.D. Dziuba, V. Gettmann, T. Kuerzeder (T. Kürzeder), M. Miski-Oglu [HIM, Mainz, Germany] W.A. Barth, M. Heilmann, S. Yaramyshev [GSI, Darmstadt, Germany] ","Cryogenic Tests of the Superconducting =0.069 CH-cavities for the HELIAC-project",855 858,
thpo073,"F.D. Dziuba, K. Aulenbacher, W.A. Barth, V. Gettmann, T. Kuerzeder (T. Kürzeder), M. Miski-Oglu [HIM, Mainz, Germany] K. Aulenbacher [IKP, Mainz, Germany] W.A. Barth, M. Heilmann, J. Salvatore, A. Schnase, S. Yaramyshev [GSI, Darmstadt, Germany] M. Basten, M. Busch, H. Podlech, M. Schwarz [IAP, Frankfurt am Main, Germany] ","RF Commissioning of the Superconducting 217 MHz CH Cavity for Heavy Ions and First Beam Operation",859 862,
thpo076,"M. Chen, S. Chen, A.Q. Cheng, W. Cheng, J.K. Hao, S.W. Quan, F. Zhu [PKU, Beijing, People's Republic of China] ","Multiphysics Design Studies of a Superconducting Quarter-wave Resonator at Peking University",863 865,
thpo079,"V.V. Paramonov [RAS/INR, Moscow, Russia] K. Floettmann (K. Flöttmann) [DESY, Hamburg, Germany] ","RF Test of Standing Wave Deflecting Cavity with Minimized Level of Aberrations",866 868,
thpo080,"S. Kedia, R. Ahuja, R. Kumar, R. Mehta [IUAC, New Delhi, India] ","Design Validation of a Chopping and Deflecting System for the High Current Injector at IUAC",869 871,
thpo082,"J. Bai, Q.S. Chen, K. Fan [HUST, Wuhan, People's Republic of China] ","Physical Design of a Rectangular RF Deflector for Ultrashort Bunch Length Measurement",872 874,
thpo083,"G. Kourkafas, T. Kamps, A. Neumann [HZB, Berlin, Germany] B. Keune [RI Research Instruments GmbH, Bergisch Gladbach, Germany] ","Transverse Deflecting Cavity for Longitudinal Beam Diagnostics at BERLinPro",875 878,
thpo084,"M. Bozzolan [CERN, Geneva, Switzerland] ","BPM Time of Flight Measurements for Setting-up the RF Cavities of the CERN Linac4",879 881,
thpo086,"F. Stulle, H. Bayle, J.F. Bergoz, T. Delaviere, L. Dupuy [BERGOZ Instrumentation, Saint Genis Pouilly, France] P. Forck, M. Witthaus [GSI, Darmstadt, Germany] D. Vandeplassche [SCK-CEN, Mol, Belgium] J.X. Wu [IMP/CAS, Lanzhou, People's Republic of China] ","Beam Loss and Average Beam Current Measurements Using a CWCT",882 885,
thpo090,"L.P. Sun, Y. He, G. Huang, C.X. Li, L. Lu, A. Shi, L.B. Shi, X.B. Xu, H.W. Zhao [IMP/CAS, Lanzhou, People's Republic of China] ","The Analysis of Module Failure in High Solid-state Amplifier for High Current RFQ",886 888,
thpo091,"Y. Otake, T. Asaka, T. Inagaki [RIKEN SPring-8 Center, Sayo-cho, Sayo-gun, Hyogo, Japan] S. Aizawa, K. Nagatsuka, T. Okuyama, K. Sato, H. Yamada [Nihon Koshuha Co. Ltd, Yokohama, Japan] ","90 kW Solid-state RF Amplifier with a TE011-mode Cavity Power-combiner at 476 MHz",889 892,
thpo092,"S. Sierra, G. Garcin, Ch.L. Lievin, G. Vignette, I. Yao Leclerc [TED, Velizy-Villacoublay, France] M. Knaak, M. Pekeler [RI Research Instruments GmbH, Bergisch Gladbach, Germany] ","LCLSII Fundamental Power Coupler Manufacturing Status and Lesson Learned",893 894,
thpo093,"S. Sierra, Y. Amal, Ch.L. Lievin, I. Yao Leclerc [TED, Velizy-Villacoublay, France] M.E. Chahbazian, J.G. DeOliveira, A.G. Goeury, L.J. Nennig, S.P. Petitjean [GERAC Thales, Le Barp, France] ","Status and Results Obtained on a RF Conditioning Test Bench for 704 MHz Couplers in the Frame of ESS Project",895 897,
thpo095,"M. Kawamura, M. Akemoto, S. Fukuda, H. Honma, S. Michizono, H. Nakajima, T. Natsui, T. Shidara [KEK, Ibaraki, Japan] H. Akikawa, O. Endo, K. Sato [Nihon Koshuha Co. Ltd, Yokohama, Japan] ","Present Status of Capacitor-charging Power Supplies for Klystron Modulators in SuperKEKB Injector Linac",898 900,
thpo096,"F. Qiu, S. Fukuda, S. Matsumoto, T. Matsumoto, T. Miura, T. Natsui [KEK, Ibaraki, Japan] ","Design Study of a High Efficiency Klystron for SuperKEKB Linac",901 904,
thpo097,"Y. Yamamoto, E. Kako, S. Michizono [KEK, Ibaraki, Japan] E. Cenni [CEA/IRFU, Gif-sur-Yvette, France] A. Four [CEA/DRF/IRFU, Gif-sur-Yvette, France] Y. Okii [Nomura Plating Co, Ltd., Osaka, Japan] ","Recent Results for Study of Ceramic and Copper Plating for Power Couplers",905 907,
thpo100,"L. Wenliang [College of Engineering and Applied Sciences for Nanjing University, Nanjing, People's Republic of China] S. An, Y.J. Ke, S. Lingbin, Z. Pengjiao, L. Youchun, L. Zhao, B.Z. Zhou [PLAI, Nanjing, People's Republic of China] Li,J.Z. Junzhou, Zhang,L.P. Liping, Hou,R. Rui [ADS, Jiangsu Province, People's Republic of China] ","Development of a 1.5 GHz High-power CW Magnetron for SRF Accelerator",908 910,
thpo102,"Z.J. Lu, Y.L. Chi, S. Fukuda, G. Pei, S. Pei, S.C. Wang, O. Xiao, U. N. Zaib, Z.S. Zhou [IHEP, Beijing, People's Republic of China] S. Fukuda [KEK, Ibaraki, Japan] ","Design Studies of Output Window for CEPC Klystron",911 913,
thpo103,"O. Xiao [Institute of High Energy Physics (IHEP), People's Republic of China] Y.L. Chi, N. Gan, X. Ma, Z.S. Zhou [IHEP, Beijing, People's Republic of China] ","Application of Solid State Amplifiers in ADS Project at IHEP",914 916,
thpo104,"L. Zhao [Nanjing University of Aeronautics and Astronautics, Jiangning, People's Republic of China] S. An, Y.J. Ke, Z. Pengjiao, L. Wenliang, B.Z. Zhou [PLAI, Nanjing, People's Republic of China] ","Development of 150.4MHz Continuous Wave Solid-state Amplifier",917 919,
thpo107,"J. List, K. Aulenbacher, W.A. Barth, F.D. Dziuba, V. Gettmann, T. Kuerzeder (T. Kürzeder), M. Miski-Oglu [HIM, Mainz, Germany] K. Aulenbacher [IKP, Mainz, Germany] W.A. Barth, M. Heilmann, J. Salvatore, A. Schnase, S. Yaramyshev [GSI, Darmstadt, Germany] M. Basten, M. Busch, H. Podlech, M. Schwarz [IAP, Frankfurt am Main, Germany] ","High Power Coupler R&D for Superconducting CH-cavities",920 923,
thpo108,"S. Pitman, R. Apsimon, G. Burt [Cockcroft Institute, Lancaster University, Lancaster, United Kingdom] N. Catalan-Lasheras (N. Catalán Lasheras), A. Grudiev, W. Wuensch [CERN, Geneva, Switzerland] H.L. Owen [UMAN, Manchester, United Kingdom] ","Development of an High Gradient Side Coupled Cavity for PROBE",924 927,
thpo109,"Z.B. Li, W. Fang, Q. Gu, Z.T. Zhao [SINAP, Shanghai, People's Republic of China] A. Grudiev [CERN, Geneva, Switzerland] ","A New Spherical Pulse Compressor Working with Degenerated "Whispering Gallery" Mode",928 930,
thpo111,"W.B. Ye, C. Cheng, X. Guan, J. Shi, X.W. Wang, Q.Z. Xing, S.X. Zheng [TUB, Beijing, People's Republic of China] M.C. Wang [NINT, Shannxi, People's Republic of China] ","The Test of RF Breakdowns of CPHS RFQ",931 933,
thpo113,"J. Pang, S. Chen, X. He [CAEP/IFP, Mainyang, Sichuan, People's Republic of China] S. Pei, H. Shi, J.R. Zhang [IHEP, Beijing, People's Republic of China] ","Design of 4 Ampere S-Band Linac Using Slotted Iris Structure for Hom Damping",934 936,
thpo115,"P. Craievich, M. Bopp, H.-H. Braun, A. Citterio, H. Fitze, T. Garvey, T. Kleeb, F. Loehl (F. Löhl), F. Marcellini, M. Pedrozzi, J.-Y. Raguin, L. Rivkin, K. Rolli, R. Zennaro [PSI, Villigen PSI, Switzerland] ","Consolidation and Extension of the High-gradient LINAC RF Technology at PSI",937 940,
thpo116,"Y. Chen, P. Boonpornprasert, J.D. Good, M. Gross (M. Groß), H. Huck, I.I. Isaev, D.K. Kalantaryan, C. Koschitzki, M. Krasilnikov, O. Lishilin, G. Loisch, D. Melkumyan, R. Niemczyk, A. Oppelt, H.J. Qian, Y. Renier, F. Stephan [DESY Zeuthen, Zeuthen, Germany] H. Chen, Y. C. Du, W.-H. Huang, C.-X. Tang, Q.L. Tian, L.X. Yan [TUB, Beijing, People's Republic of China] H. De Gersem, E. Gjonaj [TEMF, TU Darmstadt, Darmstadt, Germany] M. Dohlus [DESY, Hamburg, Germany] S. A. Schmid [Institut Theorie Elektromagnetischer Felder, TU Darmstadt, Darmstadt, Germany] ","Space-Charge Dominated Photoemission in High Gradient Photocathode RF Guns",941 944,
thpo118,"Q.T. Zhao, M. Krasilnikov, H.J. Qian, F. Stephan [DESY Zeuthen, Zeuthen, Germany] Q.T. Zhao [IMP/CAS, Lanzhou, People's Republic of China] ","Beam Transverse Coupling and 4D Emittance Measurement Simulation Studies for PITZ",945 948,
thpo124,"T. Asaka, H. Tanaka [RIKEN SPring-8 Center, Sayo-cho, Sayo-gun, Hyogo, Japan] Y. Otake [JASRI, Hyogo, Japan] T. Taniuchi [JASRI/SPring-8, Hyogo-ken, Japan] ","Design of Pulsed HV and RF Combined Gun System Using Gridded Thermionic-Cathode",949 951,
thpo125,"R. Xiang, A. Arnold, P.N. Lu, P. Murcek, J.S. Schaber, J. Teichert, H. Vennekate, P.Z. Zwartek [HZDR, Dresden, Germany] ","Runing Status of SRF Gun II at the ELBE Radiation Center",952 954,
