MOP20006,"K. Togawa, T. Tanaka, K. Onoe, T. Inagaki, H. Baba, T. Shintake (RIKEN), T. Ohata (JASRI), H. Matsumoto (KEK)","Emittance Measurement on the CeB<sub>6</sub> Electron Gun for the SPring-8 Compact SASE Source FEL Project",
MOP20007,"Z.T. Zhao, Z.M. Dai, X.F. Zhao, D.K. Liu, Q.G. Zhou, Q. Gu, Y. Xu (SSRF), D.H. He, Q.K. Jia, S.C. Zhang (NSRL), S.Y. Chen, J.P. Dai (IHEP)","Design Study for the SDUV-FEL Facility",
MOP20010,"M. Hosaka, M. Katoh, A. Mochihashi, K. Hayashi, J. Yamazaki, Y. Takashima (Institute for Molecular Science)","Present Status and Future Prospects of the UVSOR Storage Ring FEL",
MOP20012B,"Y. Kim (DESY), J.S. Oh, M.H. Cho, I.S. Ko, W. Namkung (PAL/POSTECH), D. Son, Y. Kim (CHEP/KNU)","Start-to-End (S2E) Simulation for PAL XFEL Project",
MOP20012C,"Y. Kim, K. Floettmann, T. Limberg, M. Dohlus (DESY), D. Son, Y. Kim (CHEP/KNU)","New Linac Layout for TESLA XFEL Project",
MOP99901,"Y. Xu, J.M. Wu, G. Pei, T.H. Li (IHEP), J.H. Han (AHU)","Calculation of Gas Bremsstrahlung for Defense in the Linear Section of the Electron Storage Rings of the BEPCII",
MOP99902,"T.H. Li, Z.X. Chen, Q.J. Zhang, N. Li, L.S. An (IHEP)","Digital Radiation Protection",
MOP99903,"T.H. Li, P.Q. Liu, Z.X. Chen (IHEP), F. Zhu (Beijing Access Company)","The Upgrade Project of the Beijing Electron Positron Collider's (BEPCII) Personnel Security Interlock Entrance Guard System.",
MOP99904,"S. Wang, P. Gu, W.B. Liu, S. Pei, Z.S. Zhou (IHEP)","Wakefield Effects on the BEPCII Injector Linac",
MOP99905,"S.M. Hong, K.H. Park, Y.G. Jung, W.W. Lee, S.H. Jeong, Y.G. Son, J.H. Kim, D.E. Kim, H.S. Lee (PAL)","Development of the Ion Chamber and Transresistance Amplifier for Intensity of Synchrotron Radiation",
MOP99906,"R.K. Rajawat, S.V. Desai, M.R. Kulkarni, D. Rani, K.V. Nagesh, R.C. Sethi (BARC)","Electromagnetic Forming - A Technique with Potential Applications in Accelerators",
MOP99907,"J.C. Yoon, H.J. Park, J. Choi, S.H. Nam (PAL)","EPICS Based New RF Control System for PAL Storage Ring",
MOP99908,"J.C. Chang, C.Y. Liu, J.R. Chen (NSRRC), M.T. Ke (NTUT)","Air Temperature Analysis and Control Improvement for the Large-Scale Experimental Hall",
MOP99909,"B.H. Hong, D.H. An, J.S. Chai, H.S. Chang,  S.S. Hong, I.S. Jung, J. Kang, Y.S. Kim, M.Y. Lee, C.S. Park, H.H. Shim, J.Y. Suk (KIRAMS)","KIRAMS-13 Target for [<sup>18</sup>F]Fluoride Production",
MOP99910,"K.R. Kim, S.H. Kim, Y.J. Park, H.C. Kwon, M.S. Hong (PAL),  D.J. Lee, J.G. Kim, (VMT Co. Ltd.)","Utilization of Cr<sub>2</sub>O<sub>3</sub> Passivation Process on Stainless-Steel Chamber for XHV Environment",
MOP99911,"S. Huang, J. Zhao, C.H. Wang, G. Lei, G. Li (HEP)","Control Prototype of Corrector Power Supply",
MOP99912,"S.S. Win, H. Fukuma, K. Ohmi, S. Kurokawa (KEK)","Simulation Study of Coupled-Bunch Instability due to Electron Cloud in Super KEKB",
MOP99913,"C. Kim, G.H. Kim, J.U. Kim, N. Hafz, H. Suk (KERI), I.S. Ko (POSTECH)","Electron Beam Generation from Self-Modulated Laser Wakefileld Accelerator",
